"success","trial_type","trial_index","time_elapsed","internal_node_id","pid","sid","timeout","failed_images","failed_audio","failed_video","rt","response_type","key_press","response","avg_frame_time","center_x","center_y","task","resp","version","jitterX","jitterY","start","parA"
"","psychophysics","135","1354095","0.0-135.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","3620","key"," "," ","16.66711111111174","500","250","inst","","","","","",""
"","psychophysics","136","1369016","0.0-136.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","14913","key"," "," ","16.666777653631353","500","250","instZol2","0.3000000000000008","1","0","0","2",""
"","psychophysics","137","1370664","0.0-137.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","1645","key"," "," ","16.666193877551134","500","250","inst","","","","","",""
"","psychophysics","138","1403548","0.0-138.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","32879","key"," "," ","16.666629310344884","500","250","zol","0.8299999999999998","1","-9","-23","0.07",""
"","psychophysics","139","1428007","0.0-139.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","24453","key"," "," ","16.66665279672584","500","250","zol","0.23000000000000007","1","0","16","-0.03",""
"","psychophysics","140","1448777","0.0-140.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","20759","key"," "," ","16.666714859437796","500","250","zol","0.6200000000000001","1","-1","-19","-0.52",""
"","psychophysics","141","1464536","0.0-141.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","15750","key"," "," ","16.66674391534401","500","250","zol","0.6799999999999999","1","-14","-18","-0.38",""
"","psychophysics","142","1482168","0.0-142.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","17621","key"," "," ","16.66669725638602","500","250","zol","0.41000000000000014","1","-16","28","0.69",""
"","psychophysics","143","1505640","0.0-143.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","23466","key"," "," ","16.666663823738315","500","250","zol","0.3200000000000002","1","-27","3","-0.12",""
"","psychophysics","144","1526584","0.0-144.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","20935","key"," "," ","16.666705414012725","500","250","zol","0.23999999999999996","1","-4","26","0.56",""
"","psychophysics","145","1528824","0.0-145.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","2234","key"," "," ","16.66674436090332","500","250","zol","-0.37","1","-29","4","0.37",""
"","psychophysics","146","1542829","0.0-146.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","13995","key"," "," ","16.66672109654345","500","250","zol","0.23000000000000018","1","23","20","0.07",""
"","psychophysics","147","1563320","0.0-147.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","20483","key"," "," ","16.666721724979528","500","250","zol","0.39","1","18","17","-0.39",""
"","psychophysics","148","1584092","0.0-148.0","5f5128c3aa1c4e30e4506d2c","64b442049b351427205efffe","","","","","20762","key"," "," ","16.66671244979922","500","250","zol","0.69","1","-8","-15","-0.29",""
